lat,lon,patch_idx
40.785545,-73.949897,ny_778
40.784367,-73.949897,ny_779
40.783189,-73.949897,ny_780
40.782011,-73.949897,ny_781
40.780833,-73.949897,ny_782
40.779655,-73.949897,ny_783
40.778477,-73.949897,ny_784
40.777299,-73.949897,ny_785
40.776121,-73.949897,ny_786
40.774943,-73.949897,ny_787
40.773765,-73.949897,ny_788
40.772587,-73.949897,ny_789
40.771409,-73.949897,ny_790
40.770231,-73.949897,ny_791
40.769052,-73.949897,ny_792
40.767874,-73.949897,ny_793
40.766696,-73.949897,ny_794
40.765518,-73.949897,ny_795
40.764339,-73.949897,ny_796
40.763161,-73.949897,ny_797
40.761983,-73.949897,ny_798
40.760805,-73.949897,ny_799
40.759626,-73.949897,ny_800
40.758448,-73.949897,ny_801
40.757269,-73.949897,ny_802
40.756091,-73.949897,ny_803
40.754913,-73.949897,ny_804
40.753734,-73.949897,ny_805
40.752556,-73.949897,ny_806
40.751377,-73.949897,ny_807
40.750199,-73.949897,ny_808
40.74902,-73.949897,ny_809
40.747842,-73.949897,ny_810
40.746663,-73.949897,ny_811
40.745484,-73.949897,ny_812
40.744306,-73.949897,ny_813
40.786723,-73.948327,ny_814
40.785545,-73.948327,ny_815
40.784367,-73.948327,ny_816
40.783189,-73.948327,ny_817
40.782011,-73.948327,ny_818
40.780833,-73.948327,ny_819
40.779655,-73.948327,ny_820
40.778477,-73.948327,ny_821
40.777299,-73.948327,ny_822
40.776121,-73.948327,ny_823
40.774943,-73.948327,ny_824
40.773765,-73.948327,ny_825
40.772587,-73.948327,ny_826
40.771409,-73.948327,ny_827
40.770231,-73.948327,ny_828
40.769052,-73.948327,ny_829
40.767874,-73.948327,ny_830
40.766696,-73.948327,ny_831
40.765518,-73.948327,ny_832
40.764339,-73.948327,ny_833
40.763161,-73.948327,ny_834
40.761983,-73.948327,ny_835
40.760805,-73.948327,ny_836
40.759626,-73.948327,ny_837
40.758448,-73.948327,ny_838
40.757269,-73.948327,ny_839
40.756091,-73.948327,ny_840
40.754913,-73.948327,ny_841
40.753734,-73.948327,ny_842
40.752556,-73.948327,ny_843
40.751377,-73.948327,ny_844
40.750199,-73.948327,ny_845
40.74902,-73.948327,ny_846
40.747842,-73.948327,ny_847
40.746663,-73.948327,ny_848
40.745484,-73.948327,ny_849
40.744306,-73.948327,ny_850
40.786723,-73.946758,ny_851
40.785545,-73.946758,ny_852
40.784367,-73.946758,ny_853
40.783189,-73.946758,ny_854
40.782011,-73.946758,ny_855
40.780833,-73.946758,ny_856
40.779655,-73.946758,ny_857
40.778477,-73.946758,ny_858
40.777299,-73.946758,ny_859
40.776121,-73.946758,ny_860
40.774943,-73.946758,ny_861
40.773765,-73.946758,ny_862
40.772587,-73.946758,ny_863
40.771409,-73.946758,ny_864
40.770231,-73.946758,ny_865
40.769052,-73.946758,ny_866
40.767874,-73.946758,ny_867
40.766696,-73.946758,ny_868
40.765518,-73.946758,ny_869
40.764339,-73.946758,ny_870
40.763161,-73.946758,ny_871
40.761983,-73.946758,ny_872
40.760805,-73.946758,ny_873
40.759626,-73.946758,ny_874
40.758448,-73.946758,ny_875
40.757269,-73.946758,ny_876
40.756091,-73.946758,ny_877
40.754913,-73.946758,ny_878
40.753734,-73.946758,ny_879
40.752556,-73.946758,ny_880
40.751377,-73.946758,ny_881
40.750199,-73.946758,ny_882
40.74902,-73.946758,ny_883
40.747842,-73.946758,ny_884
40.746663,-73.946758,ny_885
40.745484,-73.946758,ny_886
40.744306,-73.946758,ny_887
40.786723,-73.945189,ny_888
40.785545,-73.945189,ny_889
40.784367,-73.945189,ny_890
40.783189,-73.945189,ny_891
40.782011,-73.945189,ny_892
40.780833,-73.945189,ny_893
40.779655,-73.945189,ny_894
40.778477,-73.945189,ny_895
40.777299,-73.945189,ny_896
40.776121,-73.945189,ny_897
40.774943,-73.945189,ny_898
40.773765,-73.945189,ny_899
40.772587,-73.945189,ny_900
40.771409,-73.945189,ny_901
40.770231,-73.945189,ny_902
40.769052,-73.945189,ny_903
40.767874,-73.945189,ny_904
40.766696,-73.945189,ny_905
40.765518,-73.945189,ny_906
40.764339,-73.945189,ny_907
40.763161,-73.945189,ny_908
40.761983,-73.945189,ny_909
40.760805,-73.945189,ny_910
40.759626,-73.945189,ny_911
40.758448,-73.945189,ny_912
40.757269,-73.945189,ny_913
40.756091,-73.945189,ny_914
40.754913,-73.945189,ny_915
40.753734,-73.945189,ny_916
40.752556,-73.945189,ny_917
40.751377,-73.945189,ny_918
40.750199,-73.945189,ny_919
40.74902,-73.945189,ny_920
40.747842,-73.945189,ny_921
40.746663,-73.945189,ny_922
40.745484,-73.945189,ny_923
40.744306,-73.945189,ny_924
40.786723,-73.94362,ny_925
40.785545,-73.94362,ny_926
40.784367,-73.94362,ny_927
40.783189,-73.94362,ny_928
40.782011,-73.94362,ny_929
40.780833,-73.94362,ny_930
40.779655,-73.94362,ny_931
40.778477,-73.94362,ny_932
40.777299,-73.94362,ny_933
40.776121,-73.94362,ny_934
40.774943,-73.94362,ny_935
40.773765,-73.94362,ny_936
40.772587,-73.94362,ny_937
40.771409,-73.94362,ny_938
40.770231,-73.94362,ny_939
40.769052,-73.94362,ny_940
40.767874,-73.94362,ny_941
40.766696,-73.94362,ny_942
40.765518,-73.94362,ny_943
40.764339,-73.94362,ny_944
40.763161,-73.94362,ny_945
40.761983,-73.94362,ny_946
40.760805,-73.94362,ny_947
40.759626,-73.94362,ny_948
40.758448,-73.94362,ny_949
40.757269,-73.94362,ny_950
40.756091,-73.94362,ny_951
40.754913,-73.94362,ny_952
40.753734,-73.94362,ny_953
40.752556,-73.94362,ny_954
40.751377,-73.94362,ny_955
40.750199,-73.94362,ny_956
40.74902,-73.94362,ny_957
40.747842,-73.94362,ny_958
40.746663,-73.94362,ny_959
40.745484,-73.94362,ny_960
40.744306,-73.94362,ny_961
40.786723,-73.942051,ny_962
40.785545,-73.942051,ny_963
40.784367,-73.942051,ny_964
40.783189,-73.942051,ny_965
40.782011,-73.942051,ny_966
40.780833,-73.942051,ny_967
40.779655,-73.942051,ny_968
40.778477,-73.942051,ny_969
40.777299,-73.942051,ny_970
40.776121,-73.942051,ny_971
40.774943,-73.942051,ny_972
40.773765,-73.942051,ny_973
40.772587,-73.942051,ny_974
40.771409,-73.942051,ny_975
40.770231,-73.942051,ny_976
40.769052,-73.942051,ny_977
40.767874,-73.942051,ny_978
40.766696,-73.942051,ny_979
40.765518,-73.942051,ny_980
40.764339,-73.942051,ny_981
40.763161,-73.942051,ny_982
40.761983,-73.942051,ny_983
40.760805,-73.942051,ny_984
40.759626,-73.942051,ny_985
40.758448,-73.942051,ny_986
40.757269,-73.942051,ny_987
40.756091,-73.942051,ny_988
40.754913,-73.942051,ny_989
40.753734,-73.942051,ny_990
40.752556,-73.942051,ny_991
40.751377,-73.942051,ny_992
40.750199,-73.942051,ny_993
40.74902,-73.942051,ny_994
40.747842,-73.942051,ny_995
40.746663,-73.942051,ny_996
40.745484,-73.942051,ny_997
40.744306,-73.942051,ny_998
40.786723,-73.940482,ny_999
40.785545,-73.940482,ny_1000
40.784367,-73.940482,ny_1001
40.783189,-73.940482,ny_1002
40.782011,-73.940482,ny_1003
40.780833,-73.940482,ny_1004
40.779655,-73.940482,ny_1005
40.778477,-73.940482,ny_1006
40.777299,-73.940482,ny_1007
40.776121,-73.940482,ny_1008
40.774943,-73.940482,ny_1009
40.773765,-73.940482,ny_1010
40.772587,-73.940482,ny_1011
40.771409,-73.940482,ny_1012
40.770231,-73.940482,ny_1013
40.769052,-73.940482,ny_1014
40.767874,-73.940482,ny_1015
40.766696,-73.940482,ny_1016
40.765518,-73.940482,ny_1017
40.764339,-73.940482,ny_1018
40.763161,-73.940482,ny_1019
40.761983,-73.940482,ny_1020
40.760805,-73.940482,ny_1021
40.759626,-73.940482,ny_1022
40.758448,-73.940482,ny_1023
40.757269,-73.940482,ny_1024
40.756091,-73.940482,ny_1025
40.754913,-73.940482,ny_1026
40.753734,-73.940482,ny_1027
40.752556,-73.940482,ny_1028
40.751377,-73.940482,ny_1029
40.750199,-73.940482,ny_1030
40.74902,-73.940482,ny_1031
40.747842,-73.940482,ny_1032
40.746663,-73.940482,ny_1033
40.745484,-73.940482,ny_1034
40.744306,-73.940482,ny_1035
40.786723,-73.938913,ny_1036
40.785545,-73.938913,ny_1037
40.784367,-73.938913,ny_1038
40.783189,-73.938913,ny_1039
40.782011,-73.938913,ny_1040
40.780833,-73.938913,ny_1041
40.779655,-73.938913,ny_1042
40.778477,-73.938913,ny_1043
40.777299,-73.938913,ny_1044
40.776121,-73.938913,ny_1045
40.774943,-73.938913,ny_1046
40.773765,-73.938913,ny_1047
40.772587,-73.938913,ny_1048
40.771409,-73.938913,ny_1049
40.770231,-73.938913,ny_1050
40.769052,-73.938913,ny_1051
40.767874,-73.938913,ny_1052
40.766696,-73.938913,ny_1053
40.765518,-73.938913,ny_1054
40.764339,-73.938913,ny_1055
40.763161,-73.938913,ny_1056
40.761983,-73.938913,ny_1057
40.760805,-73.938913,ny_1058
40.759626,-73.938913,ny_1059
40.758448,-73.938913,ny_1060
40.757269,-73.938913,ny_1061
40.756091,-73.938913,ny_1062
40.754913,-73.938913,ny_1063
40.753734,-73.938913,ny_1064
40.752556,-73.938913,ny_1065
40.751377,-73.938913,ny_1066
40.750199,-73.938913,ny_1067
40.74902,-73.938913,ny_1068
40.747842,-73.938913,ny_1069
40.746663,-73.938913,ny_1070
40.745484,-73.938913,ny_1071
40.744306,-73.938913,ny_1072
40.786723,-73.937344,ny_1073
40.785545,-73.937344,ny_1074
40.784367,-73.937344,ny_1075
40.783189,-73.937344,ny_1076
40.782011,-73.937344,ny_1077
40.780833,-73.937344,ny_1078
40.779655,-73.937344,ny_1079
40.778477,-73.937344,ny_1080
40.777299,-73.937344,ny_1081
40.776121,-73.937344,ny_1082
40.774943,-73.937344,ny_1083
40.773765,-73.937344,ny_1084
40.772587,-73.937344,ny_1085
40.771409,-73.937344,ny_1086
40.770231,-73.937344,ny_1087
40.769052,-73.937344,ny_1088
40.767874,-73.937344,ny_1089
40.766696,-73.937344,ny_1090
40.765518,-73.937344,ny_1091
40.764339,-73.937344,ny_1092
40.763161,-73.937344,ny_1093
40.761983,-73.937344,ny_1094
40.760805,-73.937344,ny_1095
40.759626,-73.937344,ny_1096
40.758448,-73.937344,ny_1097
40.757269,-73.937344,ny_1098
40.756091,-73.937344,ny_1099
40.754913,-73.937344,ny_1100
40.753734,-73.937344,ny_1101
40.752556,-73.937344,ny_1102
40.751377,-73.937344,ny_1103
40.750199,-73.937344,ny_1104
40.74902,-73.937344,ny_1105
40.747842,-73.937344,ny_1106
40.746663,-73.937344,ny_1107
40.745484,-73.937344,ny_1108
40.744306,-73.937344,ny_1109
40.786723,-73.935775,ny_1110
40.785545,-73.935775,ny_1111
40.784367,-73.935775,ny_1112
40.783189,-73.935775,ny_1113
40.782011,-73.935775,ny_1114
40.780833,-73.935775,ny_1115
40.779655,-73.935775,ny_1116
40.778477,-73.935775,ny_1117
40.777299,-73.935775,ny_1118
40.776121,-73.935775,ny_1119
40.774943,-73.935775,ny_1120
40.773765,-73.935775,ny_1121
40.772587,-73.935775,ny_1122
40.771409,-73.935775,ny_1123
40.770231,-73.935775,ny_1124
40.769052,-73.935775,ny_1125
40.767874,-73.935775,ny_1126
40.766696,-73.935775,ny_1127
40.765518,-73.935775,ny_1128
40.764339,-73.935775,ny_1129
40.763161,-73.935775,ny_1130
40.761983,-73.935775,ny_1131
40.760805,-73.935775,ny_1132
40.759626,-73.935775,ny_1133
40.758448,-73.935775,ny_1134
40.757269,-73.935775,ny_1135
40.756091,-73.935775,ny_1136
40.754913,-73.935775,ny_1137
40.753734,-73.935775,ny_1138
40.752556,-73.935775,ny_1139
40.751377,-73.935775,ny_1140
40.750199,-73.935775,ny_1141
40.74902,-73.935775,ny_1142
40.747842,-73.935775,ny_1143
40.746663,-73.935775,ny_1144
40.745484,-73.935775,ny_1145
40.744306,-73.935775,ny_1146
40.786723,-73.934206,ny_1147
40.785545,-73.934206,ny_1148
40.784367,-73.934206,ny_1149
40.783189,-73.934206,ny_1150
40.782011,-73.934206,ny_1151
40.780833,-73.934206,ny_1152
40.779655,-73.934206,ny_1153
40.778477,-73.934206,ny_1154
40.777299,-73.934206,ny_1155
40.776121,-73.934206,ny_1156
40.774943,-73.934206,ny_1157
40.773765,-73.934206,ny_1158
40.772587,-73.934206,ny_1159
40.771409,-73.934206,ny_1160
40.770231,-73.934206,ny_1161
40.769052,-73.934206,ny_1162
40.767874,-73.934206,ny_1163
40.766696,-73.934206,ny_1164
40.765518,-73.934206,ny_1165
40.764339,-73.934206,ny_1166
40.763161,-73.934206,ny_1167
40.761983,-73.934206,ny_1168
40.760805,-73.934206,ny_1169
40.759626,-73.934206,ny_1170
40.758448,-73.934206,ny_1171
40.757269,-73.934206,ny_1172
40.756091,-73.934206,ny_1173
40.754913,-73.934206,ny_1174
40.753734,-73.934206,ny_1175
40.752556,-73.934206,ny_1176
40.751377,-73.934206,ny_1177
40.750199,-73.934206,ny_1178
40.74902,-73.934206,ny_1179
40.747842,-73.934206,ny_1180
40.746663,-73.934206,ny_1181
40.745484,-73.934206,ny_1182
40.744306,-73.934206,ny_1183
40.786723,-73.932637,ny_1184
40.785545,-73.932637,ny_1185
40.784367,-73.932637,ny_1186
40.783189,-73.932637,ny_1187
40.782011,-73.932637,ny_1188
40.780833,-73.932637,ny_1189
40.779655,-73.932637,ny_1190
40.778477,-73.932637,ny_1191
40.777299,-73.932637,ny_1192
40.776121,-73.932637,ny_1193
40.774943,-73.932637,ny_1194
40.773765,-73.932637,ny_1195
40.772587,-73.932637,ny_1196
40.771409,-73.932637,ny_1197
40.770231,-73.932637,ny_1198
40.769052,-73.932637,ny_1199
40.767874,-73.932637,ny_1200
40.766696,-73.932637,ny_1201
40.765518,-73.932637,ny_1202
40.764339,-73.932637,ny_1203
40.763161,-73.932637,ny_1204
40.761983,-73.932637,ny_1205
40.760805,-73.932637,ny_1206
40.759626,-73.932637,ny_1207
40.758448,-73.932637,ny_1208
40.757269,-73.932637,ny_1209
40.756091,-73.932637,ny_1210
40.754913,-73.932637,ny_1211
40.753734,-73.932637,ny_1212
40.752556,-73.932637,ny_1213
40.751377,-73.932637,ny_1214
40.750199,-73.932637,ny_1215
40.74902,-73.932637,ny_1216
40.747842,-73.932637,ny_1217
40.746663,-73.932637,ny_1218
40.745484,-73.932637,ny_1219
40.744306,-73.932637,ny_1220
40.786723,-73.931067,ny_1221
40.785545,-73.931067,ny_1222
40.784367,-73.931067,ny_1223
40.783189,-73.931067,ny_1224
40.782011,-73.931067,ny_1225
40.780833,-73.931067,ny_1226
40.779655,-73.931067,ny_1227
40.778477,-73.931067,ny_1228
40.777299,-73.931067,ny_1229
40.776121,-73.931067,ny_1230
40.774943,-73.931067,ny_1231
40.773765,-73.931067,ny_1232
40.772587,-73.931067,ny_1233
40.771409,-73.931067,ny_1234
40.770231,-73.931067,ny_1235
40.769052,-73.931067,ny_1236
40.767874,-73.931067,ny_1237
40.766696,-73.931067,ny_1238
40.765518,-73.931067,ny_1239
40.764339,-73.931067,ny_1240
40.763161,-73.931067,ny_1241
40.761983,-73.931067,ny_1242
40.760805,-73.931067,ny_1243
40.759626,-73.931067,ny_1244
40.758448,-73.931067,ny_1245
40.757269,-73.931067,ny_1246
40.756091,-73.931067,ny_1247
40.754913,-73.931067,ny_1248
40.753734,-73.931067,ny_1249
40.752556,-73.931067,ny_1250
40.751377,-73.931067,ny_1251
40.750199,-73.931067,ny_1252
40.74902,-73.931067,ny_1253
40.747842,-73.931067,ny_1254
40.746663,-73.931067,ny_1255
40.745484,-73.931067,ny_1256
40.744306,-73.931067,ny_1257
40.786723,-73.929498,ny_1258
40.785545,-73.929498,ny_1259
40.784367,-73.929498,ny_1260
40.783189,-73.929498,ny_1261
40.782011,-73.929498,ny_1262
40.780833,-73.929498,ny_1263
40.779655,-73.929498,ny_1264
40.778477,-73.929498,ny_1265
40.777299,-73.929498,ny_1266
40.776121,-73.929498,ny_1267
40.774943,-73.929498,ny_1268
40.773765,-73.929498,ny_1269
40.772587,-73.929498,ny_1270
40.771409,-73.929498,ny_1271
40.770231,-73.929498,ny_1272
40.769052,-73.929498,ny_1273
40.767874,-73.929498,ny_1274
40.766696,-73.929498,ny_1275
40.765518,-73.929498,ny_1276
40.764339,-73.929498,ny_1277
40.763161,-73.929498,ny_1278
40.761983,-73.929498,ny_1279
40.760805,-73.929498,ny_1280
40.759626,-73.929498,ny_1281
40.758448,-73.929498,ny_1282
40.757269,-73.929498,ny_1283
40.756091,-73.929498,ny_1284
40.754913,-73.929498,ny_1285
40.753734,-73.929498,ny_1286
40.752556,-73.929498,ny_1287
40.751377,-73.929498,ny_1288
40.750199,-73.929498,ny_1289
40.74902,-73.929498,ny_1290
40.747842,-73.929498,ny_1291
40.746663,-73.929498,ny_1292
40.745484,-73.929498,ny_1293
40.744306,-73.929498,ny_1294
40.786723,-73.927929,ny_1295
40.785545,-73.927929,ny_1296
40.784367,-73.927929,ny_1297
40.783189,-73.927929,ny_1298
40.782011,-73.927929,ny_1299
40.780833,-73.927929,ny_1300
40.779655,-73.927929,ny_1301
40.778477,-73.927929,ny_1302
40.777299,-73.927929,ny_1303
40.776121,-73.927929,ny_1304
40.774943,-73.927929,ny_1305
40.773765,-73.927929,ny_1306
40.772587,-73.927929,ny_1307
40.771409,-73.927929,ny_1308
40.770231,-73.927929,ny_1309
40.769052,-73.927929,ny_1310
40.767874,-73.927929,ny_1311
40.766696,-73.927929,ny_1312
40.765518,-73.927929,ny_1313
40.764339,-73.927929,ny_1314
40.763161,-73.927929,ny_1315
40.761983,-73.927929,ny_1316
40.760805,-73.927929,ny_1317
40.759626,-73.927929,ny_1318
40.758448,-73.927929,ny_1319
40.757269,-73.927929,ny_1320
40.756091,-73.927929,ny_1321
40.754913,-73.927929,ny_1322
40.753734,-73.927929,ny_1323
40.752556,-73.927929,ny_1324
40.751377,-73.927929,ny_1325
40.750199,-73.927929,ny_1326
40.74902,-73.927929,ny_1327
40.747842,-73.927929,ny_1328
40.746663,-73.927929,ny_1329
40.745484,-73.927929,ny_1330
40.744306,-73.927929,ny_1331
40.786723,-73.92636,ny_1332
40.785545,-73.92636,ny_1333
40.784367,-73.92636,ny_1334
40.783189,-73.92636,ny_1335
40.782011,-73.92636,ny_1336
40.780833,-73.92636,ny_1337
40.779655,-73.92636,ny_1338
40.778477,-73.92636,ny_1339
40.777299,-73.92636,ny_1340
40.776121,-73.92636,ny_1341
40.774943,-73.92636,ny_1342
40.773765,-73.92636,ny_1343
40.772587,-73.92636,ny_1344
40.771409,-73.92636,ny_1345
40.770231,-73.92636,ny_1346
40.769052,-73.92636,ny_1347
40.767874,-73.92636,ny_1348
40.766696,-73.92636,ny_1349
40.765518,-73.92636,ny_1350
40.764339,-73.92636,ny_1351
40.763161,-73.92636,ny_1352
40.761983,-73.92636,ny_1353
40.760805,-73.92636,ny_1354
40.759626,-73.92636,ny_1355
40.758448,-73.92636,ny_1356
40.757269,-73.92636,ny_1357
40.756091,-73.92636,ny_1358
40.754913,-73.92636,ny_1359
40.753734,-73.92636,ny_1360
40.752556,-73.92636,ny_1361
40.751377,-73.92636,ny_1362
40.750199,-73.92636,ny_1363
40.74902,-73.92636,ny_1364
40.747842,-73.92636,ny_1365
40.746663,-73.92636,ny_1366
40.745484,-73.92636,ny_1367
40.744306,-73.92636,ny_1368
40.786723,-73.924791,ny_1369
40.785545,-73.924791,ny_1370
40.784367,-73.924791,ny_1371
40.783189,-73.924791,ny_1372
40.782011,-73.924791,ny_1373
40.780833,-73.924791,ny_1374
40.779655,-73.924791,ny_1375
40.778477,-73.924791,ny_1376
40.777299,-73.924791,ny_1377
40.776121,-73.924791,ny_1378
40.774943,-73.924791,ny_1379
40.773765,-73.924791,ny_1380
40.772587,-73.924791,ny_1381
40.771409,-73.924791,ny_1382
40.770231,-73.924791,ny_1383
40.769052,-73.924791,ny_1384
40.767874,-73.924791,ny_1385
40.766696,-73.924791,ny_1386
40.765518,-73.924791,ny_1387
40.764339,-73.924791,ny_1388
40.763161,-73.924791,ny_1389
40.761983,-73.924791,ny_1390
40.760805,-73.924791,ny_1391
40.759626,-73.924791,ny_1392
40.758448,-73.924791,ny_1393
40.757269,-73.924791,ny_1394
40.756091,-73.924791,ny_1395
40.754913,-73.924791,ny_1396
40.753734,-73.924791,ny_1397
40.752556,-73.924791,ny_1398
40.751377,-73.924791,ny_1399
40.750199,-73.924791,ny_1400
40.74902,-73.924791,ny_1401
40.747842,-73.924791,ny_1402
40.746663,-73.924791,ny_1403
40.745484,-73.924791,ny_1404
40.744306,-73.924791,ny_1405
40.786723,-73.923222,ny_1406
40.785545,-73.923222,ny_1407
40.784367,-73.923222,ny_1408
40.783189,-73.923222,ny_1409
40.782011,-73.923222,ny_1410
40.780833,-73.923222,ny_1411
40.779655,-73.923222,ny_1412
40.778477,-73.923222,ny_1413
40.777299,-73.923222,ny_1414
40.776121,-73.923222,ny_1415
40.774943,-73.923222,ny_1416
40.773765,-73.923222,ny_1417
40.772587,-73.923222,ny_1418
40.771409,-73.923222,ny_1419
40.770231,-73.923222,ny_1420
40.769052,-73.923222,ny_1421
40.767874,-73.923222,ny_1422
40.766696,-73.923222,ny_1423
40.765518,-73.923222,ny_1424
40.764339,-73.923222,ny_1425
40.763161,-73.923222,ny_1426
40.761983,-73.923222,ny_1427
40.760805,-73.923222,ny_1428
40.759626,-73.923222,ny_1429
40.758448,-73.923222,ny_1430
40.757269,-73.923222,ny_1431
40.756091,-73.923222,ny_1432
40.754913,-73.923222,ny_1433
40.753734,-73.923222,ny_1434
40.752556,-73.923222,ny_1435
40.751377,-73.923222,ny_1436
40.750199,-73.923222,ny_1437
40.74902,-73.923222,ny_1438
40.747842,-73.923222,ny_1439
40.746663,-73.923222,ny_1440
40.745484,-73.923222,ny_1441
40.744306,-73.923222,ny_1442
40.786723,-73.921653,ny_1443
40.785545,-73.921653,ny_1444
40.784367,-73.921653,ny_1445
40.783189,-73.921653,ny_1446
40.782011,-73.921653,ny_1447
40.780833,-73.921653,ny_1448
40.779655,-73.921653,ny_1449
40.778477,-73.921653,ny_1450
40.777299,-73.921653,ny_1451
40.776121,-73.921653,ny_1452
40.774943,-73.921653,ny_1453
40.773765,-73.921653,ny_1454
40.772587,-73.921653,ny_1455
40.771409,-73.921653,ny_1456
40.770231,-73.921653,ny_1457
40.769052,-73.921653,ny_1458
40.767874,-73.921653,ny_1459
40.766696,-73.921653,ny_1460
40.765518,-73.921653,ny_1461
40.764339,-73.921653,ny_1462
40.763161,-73.921653,ny_1463
40.761983,-73.921653,ny_1464
40.760805,-73.921653,ny_1465
40.759626,-73.921653,ny_1466
40.758448,-73.921653,ny_1467
40.757269,-73.921653,ny_1468
40.756091,-73.921653,ny_1469
40.754913,-73.921653,ny_1470
40.753734,-73.921653,ny_1471
40.752556,-73.921653,ny_1472
40.751377,-73.921653,ny_1473
40.750199,-73.921653,ny_1474
40.74902,-73.921653,ny_1475
40.747842,-73.921653,ny_1476
40.746663,-73.921653,ny_1477
40.745484,-73.921653,ny_1478
40.744306,-73.921653,ny_1479
40.786723,-73.920084,ny_1480
40.785545,-73.920084,ny_1481
40.784367,-73.920084,ny_1482
40.783189,-73.920084,ny_1483
40.782011,-73.920084,ny_1484
40.780833,-73.920084,ny_1485
40.779655,-73.920084,ny_1486
40.778477,-73.920084,ny_1487
40.777299,-73.920084,ny_1488
40.776121,-73.920084,ny_1489
40.774943,-73.920084,ny_1490
40.773765,-73.920084,ny_1491
40.772587,-73.920084,ny_1492
40.771409,-73.920084,ny_1493
40.770231,-73.920084,ny_1494
40.769052,-73.920084,ny_1495
40.767874,-73.920084,ny_1496
40.766696,-73.920084,ny_1497
40.765518,-73.920084,ny_1498
40.764339,-73.920084,ny_1499
40.763161,-73.920084,ny_1500
40.761983,-73.920084,ny_1501
40.760805,-73.920084,ny_1502
40.759626,-73.920084,ny_1503
40.758448,-73.920084,ny_1504
40.757269,-73.920084,ny_1505
40.756091,-73.920084,ny_1506
40.754913,-73.920084,ny_1507
40.753734,-73.920084,ny_1508
40.752556,-73.920084,ny_1509
40.751377,-73.920084,ny_1510
40.750199,-73.920084,ny_1511
40.74902,-73.920084,ny_1512
40.747842,-73.920084,ny_1513
40.746663,-73.920084,ny_1514
40.745484,-73.920084,ny_1515
40.744306,-73.920084,ny_1516
40.786723,-73.918515,ny_1517
40.785545,-73.918515,ny_1518
40.784367,-73.918515,ny_1519
40.783189,-73.918515,ny_1520
40.782011,-73.918515,ny_1521
40.780833,-73.918515,ny_1522
40.779655,-73.918515,ny_1523
40.778477,-73.918515,ny_1524
40.777299,-73.918515,ny_1525
40.776121,-73.918515,ny_1526
40.774943,-73.918515,ny_1527
40.773765,-73.918515,ny_1528
40.772587,-73.918515,ny_1529
40.771409,-73.918515,ny_1530
40.770231,-73.918515,ny_1531
40.769052,-73.918515,ny_1532
40.767874,-73.918515,ny_1533
