lat,lon,patch_idx
40.766696,-73.918515,ny_1534
40.765518,-73.918515,ny_1535
40.764339,-73.918515,ny_1536
40.763161,-73.918515,ny_1537
40.761983,-73.918515,ny_1538
40.760805,-73.918515,ny_1539
40.759626,-73.918515,ny_1540
40.758448,-73.918515,ny_1541
40.757269,-73.918515,ny_1542
40.756091,-73.918515,ny_1543
40.754913,-73.918515,ny_1544
40.753734,-73.918515,ny_1545
40.752556,-73.918515,ny_1546
40.751377,-73.918515,ny_1547
40.750199,-73.918515,ny_1548
40.74902,-73.918515,ny_1549
40.747842,-73.918515,ny_1550
40.746663,-73.918515,ny_1551
40.745484,-73.918515,ny_1552
40.744306,-73.918515,ny_1553
40.786723,-73.916946,ny_1554
40.785545,-73.916946,ny_1555
40.784367,-73.916946,ny_1556
40.783189,-73.916946,ny_1557
40.782011,-73.916946,ny_1558
40.780833,-73.916946,ny_1559
40.779655,-73.916946,ny_1560
40.778477,-73.916946,ny_1561
40.777299,-73.916946,ny_1562
40.776121,-73.916946,ny_1563
40.774943,-73.916946,ny_1564
40.773765,-73.916946,ny_1565
40.772587,-73.916946,ny_1566
40.771409,-73.916946,ny_1567
40.770231,-73.916946,ny_1568
40.769052,-73.916946,ny_1569
40.767874,-73.916946,ny_1570
40.766696,-73.916946,ny_1571
40.765518,-73.916946,ny_1572
40.764339,-73.916946,ny_1573
40.763161,-73.916946,ny_1574
40.761983,-73.916946,ny_1575
40.760805,-73.916946,ny_1576
40.759626,-73.916946,ny_1577
40.758448,-73.916946,ny_1578
40.757269,-73.916946,ny_1579
40.756091,-73.916946,ny_1580
40.754913,-73.916946,ny_1581
40.753734,-73.916946,ny_1582
40.752556,-73.916946,ny_1583
40.751377,-73.916946,ny_1584
40.750199,-73.916946,ny_1585
40.74902,-73.916946,ny_1586
40.747842,-73.916946,ny_1587
40.746663,-73.916946,ny_1588
40.745484,-73.916946,ny_1589
40.744306,-73.916946,ny_1590
40.786723,-73.915376,ny_1591
40.785545,-73.915376,ny_1592
40.784367,-73.915376,ny_1593
40.783189,-73.915376,ny_1594
40.782011,-73.915376,ny_1595
40.780833,-73.915376,ny_1596
40.779655,-73.915376,ny_1597
40.778477,-73.915376,ny_1598
40.777299,-73.915376,ny_1599
40.776121,-73.915376,ny_1600
40.774943,-73.915376,ny_1601
40.773765,-73.915376,ny_1602
40.772587,-73.915376,ny_1603
40.771409,-73.915376,ny_1604
40.770231,-73.915376,ny_1605
40.769052,-73.915376,ny_1606
40.767874,-73.915376,ny_1607
40.766696,-73.915376,ny_1608
40.765518,-73.915376,ny_1609
40.764339,-73.915376,ny_1610
40.763161,-73.915376,ny_1611
40.761983,-73.915376,ny_1612
40.760805,-73.915376,ny_1613
40.759626,-73.915376,ny_1614
40.758448,-73.915376,ny_1615
40.757269,-73.915376,ny_1616
40.756091,-73.915376,ny_1617
40.754913,-73.915376,ny_1618
40.753734,-73.915376,ny_1619
40.752556,-73.915376,ny_1620
40.751377,-73.915376,ny_1621
40.750199,-73.915376,ny_1622
40.74902,-73.915376,ny_1623
40.747842,-73.915376,ny_1624
40.746663,-73.915376,ny_1625
40.745484,-73.915376,ny_1626
40.744306,-73.915376,ny_1627
40.786723,-73.913807,ny_1628
40.785545,-73.913807,ny_1629
40.784367,-73.913807,ny_1630
40.783189,-73.913807,ny_1631
40.782011,-73.913807,ny_1632
40.780833,-73.913807,ny_1633
40.779655,-73.913807,ny_1634
40.778477,-73.913807,ny_1635
40.777299,-73.913807,ny_1636
40.776121,-73.913807,ny_1637
40.774943,-73.913807,ny_1638
40.773765,-73.913807,ny_1639
40.772587,-73.913807,ny_1640
40.771409,-73.913807,ny_1641
40.770231,-73.913807,ny_1642
40.769052,-73.913807,ny_1643
40.767874,-73.913807,ny_1644
40.766696,-73.913807,ny_1645
40.765518,-73.913807,ny_1646
40.764339,-73.913807,ny_1647
40.763161,-73.913807,ny_1648
40.761983,-73.913807,ny_1649
40.760805,-73.913807,ny_1650
40.759626,-73.913807,ny_1651
40.758448,-73.913807,ny_1652
40.757269,-73.913807,ny_1653
40.756091,-73.913807,ny_1654
40.754913,-73.913807,ny_1655
40.753734,-73.913807,ny_1656
40.752556,-73.913807,ny_1657
40.751377,-73.913807,ny_1658
40.750199,-73.913807,ny_1659
40.74902,-73.913807,ny_1660
40.747842,-73.913807,ny_1661
40.746663,-73.913807,ny_1662
40.745484,-73.913807,ny_1663
40.744306,-73.913807,ny_1664
40.786723,-73.912238,ny_1665
40.785545,-73.912238,ny_1666
40.784367,-73.912238,ny_1667
40.783189,-73.912238,ny_1668
40.782011,-73.912238,ny_1669
40.780833,-73.912238,ny_1670
40.779655,-73.912238,ny_1671
40.778477,-73.912238,ny_1672
40.777299,-73.912238,ny_1673
40.776121,-73.912238,ny_1674
40.774943,-73.912238,ny_1675
40.773765,-73.912238,ny_1676
40.772587,-73.912238,ny_1677
40.771409,-73.912238,ny_1678
40.770231,-73.912238,ny_1679
40.769052,-73.912238,ny_1680
40.767874,-73.912238,ny_1681
40.766696,-73.912238,ny_1682
40.765518,-73.912238,ny_1683
40.764339,-73.912238,ny_1684
40.763161,-73.912238,ny_1685
40.761983,-73.912238,ny_1686
40.760805,-73.912238,ny_1687
40.759626,-73.912238,ny_1688
40.758448,-73.912238,ny_1689
40.757269,-73.912238,ny_1690
40.756091,-73.912238,ny_1691
40.754913,-73.912238,ny_1692
40.753734,-73.912238,ny_1693
40.752556,-73.912238,ny_1694
40.751377,-73.912238,ny_1695
40.750199,-73.912238,ny_1696
40.74902,-73.912238,ny_1697
40.747842,-73.912238,ny_1698
40.746663,-73.912238,ny_1699
40.745484,-73.912238,ny_1700
40.744306,-73.912238,ny_1701
40.786723,-73.910669,ny_1702
40.785545,-73.910669,ny_1703
40.784367,-73.910669,ny_1704
40.783189,-73.910669,ny_1705
40.782011,-73.910669,ny_1706
40.780833,-73.910669,ny_1707
40.779655,-73.910669,ny_1708
40.778477,-73.910669,ny_1709
40.777299,-73.910669,ny_1710
40.776121,-73.910669,ny_1711
40.774943,-73.910669,ny_1712
40.773765,-73.910669,ny_1713
40.772587,-73.910669,ny_1714
40.771409,-73.910669,ny_1715
40.770231,-73.910669,ny_1716
40.769052,-73.910669,ny_1717
40.767874,-73.910669,ny_1718
40.766696,-73.910669,ny_1719
40.765518,-73.910669,ny_1720
40.764339,-73.910669,ny_1721
40.763161,-73.910669,ny_1722
40.761983,-73.910669,ny_1723
40.760805,-73.910669,ny_1724
40.759626,-73.910669,ny_1725
40.758448,-73.910669,ny_1726
40.757269,-73.910669,ny_1727
40.756091,-73.910669,ny_1728
40.754913,-73.910669,ny_1729
40.753734,-73.910669,ny_1730
40.752556,-73.910669,ny_1731
40.751377,-73.910669,ny_1732
40.750199,-73.910669,ny_1733
40.74902,-73.910669,ny_1734
40.747842,-73.910669,ny_1735
40.746663,-73.910669,ny_1736
40.745484,-73.910669,ny_1737
40.744306,-73.910669,ny_1738
40.786723,-73.9091,ny_1739
40.785545,-73.9091,ny_1740
40.784367,-73.9091,ny_1741
40.783189,-73.9091,ny_1742
40.782011,-73.9091,ny_1743
40.780833,-73.9091,ny_1744
40.779655,-73.9091,ny_1745
40.778477,-73.9091,ny_1746
40.777299,-73.9091,ny_1747
40.776121,-73.9091,ny_1748
40.774943,-73.9091,ny_1749
40.773765,-73.9091,ny_1750
40.772587,-73.9091,ny_1751
40.771409,-73.9091,ny_1752
40.770231,-73.9091,ny_1753
40.769052,-73.9091,ny_1754
40.767874,-73.9091,ny_1755
40.766696,-73.9091,ny_1756
40.765518,-73.9091,ny_1757
40.764339,-73.9091,ny_1758
40.763161,-73.9091,ny_1759
40.761983,-73.9091,ny_1760
40.760805,-73.9091,ny_1761
40.759626,-73.9091,ny_1762
40.758448,-73.9091,ny_1763
40.757269,-73.9091,ny_1764
40.756091,-73.9091,ny_1765
40.754913,-73.9091,ny_1766
40.753734,-73.9091,ny_1767
40.752556,-73.9091,ny_1768
40.751377,-73.9091,ny_1769
40.750199,-73.9091,ny_1770
40.74902,-73.9091,ny_1771
40.747842,-73.9091,ny_1772
40.746663,-73.9091,ny_1773
40.745484,-73.9091,ny_1774
40.744306,-73.9091,ny_1775
40.786723,-73.907531,ny_1776
40.785545,-73.907531,ny_1777
40.784367,-73.907531,ny_1778
40.783189,-73.907531,ny_1779
40.782011,-73.907531,ny_1780
40.780833,-73.907531,ny_1781
40.779655,-73.907531,ny_1782
40.778477,-73.907531,ny_1783
40.777299,-73.907531,ny_1784
40.776121,-73.907531,ny_1785
40.774943,-73.907531,ny_1786
40.773765,-73.907531,ny_1787
40.772587,-73.907531,ny_1788
40.771409,-73.907531,ny_1789
40.770231,-73.907531,ny_1790
40.769052,-73.907531,ny_1791
40.767874,-73.907531,ny_1792
40.766696,-73.907531,ny_1793
40.765518,-73.907531,ny_1794
40.764339,-73.907531,ny_1795
40.763161,-73.907531,ny_1796
40.761983,-73.907531,ny_1797
40.760805,-73.907531,ny_1798
40.759626,-73.907531,ny_1799
40.758448,-73.907531,ny_1800
40.757269,-73.907531,ny_1801
40.756091,-73.907531,ny_1802
40.754913,-73.907531,ny_1803
40.753734,-73.907531,ny_1804
40.752556,-73.907531,ny_1805
40.751377,-73.907531,ny_1806
40.750199,-73.907531,ny_1807
40.74902,-73.907531,ny_1808
40.747842,-73.907531,ny_1809
40.746663,-73.907531,ny_1810
40.745484,-73.907531,ny_1811
40.744306,-73.907531,ny_1812
40.786723,-73.905962,ny_1813
40.785545,-73.905962,ny_1814
40.784367,-73.905962,ny_1815
40.783189,-73.905962,ny_1816
40.782011,-73.905962,ny_1817
40.780833,-73.905962,ny_1818
40.779655,-73.905962,ny_1819
40.778477,-73.905962,ny_1820
40.777299,-73.905962,ny_1821
40.776121,-73.905962,ny_1822
40.774943,-73.905962,ny_1823
40.773765,-73.905962,ny_1824
40.772587,-73.905962,ny_1825
40.771409,-73.905962,ny_1826
40.770231,-73.905962,ny_1827
40.769052,-73.905962,ny_1828
40.767874,-73.905962,ny_1829
40.766696,-73.905962,ny_1830
40.765518,-73.905962,ny_1831
40.764339,-73.905962,ny_1832
40.763161,-73.905962,ny_1833
40.761983,-73.905962,ny_1834
40.760805,-73.905962,ny_1835
40.759626,-73.905962,ny_1836
40.758448,-73.905962,ny_1837
40.757269,-73.905962,ny_1838
40.756091,-73.905962,ny_1839
40.754913,-73.905962,ny_1840
40.753734,-73.905962,ny_1841
40.752556,-73.905962,ny_1842
40.751377,-73.905962,ny_1843
40.750199,-73.905962,ny_1844
40.74902,-73.905962,ny_1845
40.747842,-73.905962,ny_1846
40.746663,-73.905962,ny_1847
40.745484,-73.905962,ny_1848
40.744306,-73.905962,ny_1849
40.786723,-73.904393,ny_1850
40.785545,-73.904393,ny_1851
40.784367,-73.904393,ny_1852
40.783189,-73.904393,ny_1853
40.782011,-73.904393,ny_1854
40.780833,-73.904393,ny_1855
40.779655,-73.904393,ny_1856
40.778477,-73.904393,ny_1857
40.777299,-73.904393,ny_1858
40.776121,-73.904393,ny_1859
40.774943,-73.904393,ny_1860
40.773765,-73.904393,ny_1861
40.772587,-73.904393,ny_1862
40.771409,-73.904393,ny_1863
40.770231,-73.904393,ny_1864
40.769052,-73.904393,ny_1865
40.767874,-73.904393,ny_1866
40.766696,-73.904393,ny_1867
40.765518,-73.904393,ny_1868
40.764339,-73.904393,ny_1869
40.763161,-73.904393,ny_1870
40.761983,-73.904393,ny_1871
40.760805,-73.904393,ny_1872
40.759626,-73.904393,ny_1873
40.758448,-73.904393,ny_1874
40.757269,-73.904393,ny_1875
40.756091,-73.904393,ny_1876
40.754913,-73.904393,ny_1877
40.753734,-73.904393,ny_1878
40.752556,-73.904393,ny_1879
40.751377,-73.904393,ny_1880
40.750199,-73.904393,ny_1881
40.74902,-73.904393,ny_1882
40.747842,-73.904393,ny_1883
40.746663,-73.904393,ny_1884
40.745484,-73.904393,ny_1885
40.744306,-73.904393,ny_1886
40.786723,-73.902824,ny_1887
40.785545,-73.902824,ny_1888
40.784367,-73.902824,ny_1889
40.783189,-73.902824,ny_1890
40.782011,-73.902824,ny_1891
40.780833,-73.902824,ny_1892
40.779655,-73.902824,ny_1893
40.778477,-73.902824,ny_1894
40.777299,-73.902824,ny_1895
40.776121,-73.902824,ny_1896
40.774943,-73.902824,ny_1897
40.773765,-73.902824,ny_1898
40.772587,-73.902824,ny_1899
40.771409,-73.902824,ny_1900
40.770231,-73.902824,ny_1901
40.769052,-73.902824,ny_1902
40.767874,-73.902824,ny_1903
40.766696,-73.902824,ny_1904
40.765518,-73.902824,ny_1905
40.764339,-73.902824,ny_1906
40.763161,-73.902824,ny_1907
40.761983,-73.902824,ny_1908
40.760805,-73.902824,ny_1909
40.759626,-73.902824,ny_1910
40.758448,-73.902824,ny_1911
40.757269,-73.902824,ny_1912
40.756091,-73.902824,ny_1913
40.754913,-73.902824,ny_1914
40.753734,-73.902824,ny_1915
40.752556,-73.902824,ny_1916
40.751377,-73.902824,ny_1917
40.750199,-73.902824,ny_1918
40.74902,-73.902824,ny_1919
40.747842,-73.902824,ny_1920
40.746663,-73.902824,ny_1921
40.745484,-73.902824,ny_1922
40.744306,-73.902824,ny_1923
40.786723,-73.901255,ny_1924
40.785545,-73.901255,ny_1925
40.784367,-73.901255,ny_1926
40.783189,-73.901255,ny_1927
40.782011,-73.901255,ny_1928
40.780833,-73.901255,ny_1929
40.779655,-73.901255,ny_1930
40.778477,-73.901255,ny_1931
40.777299,-73.901255,ny_1932
40.776121,-73.901255,ny_1933
40.774943,-73.901255,ny_1934
40.773765,-73.901255,ny_1935
40.772587,-73.901255,ny_1936
40.771409,-73.901255,ny_1937
40.770231,-73.901255,ny_1938
40.769052,-73.901255,ny_1939
40.767874,-73.901255,ny_1940
40.766696,-73.901255,ny_1941
40.765518,-73.901255,ny_1942
40.764339,-73.901255,ny_1943
40.763161,-73.901255,ny_1944
40.761983,-73.901255,ny_1945
40.760805,-73.901255,ny_1946
40.759626,-73.901255,ny_1947
40.758448,-73.901255,ny_1948
40.757269,-73.901255,ny_1949
40.756091,-73.901255,ny_1950
40.754913,-73.901255,ny_1951
40.753734,-73.901255,ny_1952
40.752556,-73.901255,ny_1953
40.751377,-73.901255,ny_1954
40.750199,-73.901255,ny_1955
40.74902,-73.901255,ny_1956
40.747842,-73.901255,ny_1957
40.746663,-73.901255,ny_1958
40.745484,-73.901255,ny_1959
40.744306,-73.901255,ny_1960
40.786723,-73.899686,ny_1961
40.785545,-73.899686,ny_1962
40.784367,-73.899686,ny_1963
40.783189,-73.899686,ny_1964
40.782011,-73.899686,ny_1965
40.780833,-73.899686,ny_1966
40.779655,-73.899686,ny_1967
40.778477,-73.899686,ny_1968
40.777299,-73.899686,ny_1969
40.776121,-73.899686,ny_1970
40.774943,-73.899686,ny_1971
40.773765,-73.899686,ny_1972
40.772587,-73.899686,ny_1973
40.771409,-73.899686,ny_1974
40.770231,-73.899686,ny_1975
40.769052,-73.899686,ny_1976
40.767874,-73.899686,ny_1977
40.766696,-73.899686,ny_1978
40.765518,-73.899686,ny_1979
40.764339,-73.899686,ny_1980
40.763161,-73.899686,ny_1981
40.761983,-73.899686,ny_1982
40.760805,-73.899686,ny_1983
40.759626,-73.899686,ny_1984
40.758448,-73.899686,ny_1985
40.757269,-73.899686,ny_1986
40.756091,-73.899686,ny_1987
40.754913,-73.899686,ny_1988
40.753734,-73.899686,ny_1989
40.752556,-73.899686,ny_1990
40.751377,-73.899686,ny_1991
40.750199,-73.899686,ny_1992
40.74902,-73.899686,ny_1993
40.747842,-73.899686,ny_1994
40.746663,-73.899686,ny_1995
40.745484,-73.899686,ny_1996
40.744306,-73.899686,ny_1997
40.786723,-73.898116,ny_1998
40.785545,-73.898116,ny_1999
40.784367,-73.898116,ny_2000
40.783189,-73.898116,ny_2001
40.782011,-73.898116,ny_2002
40.780833,-73.898116,ny_2003
40.779655,-73.898116,ny_2004
40.778477,-73.898116,ny_2005
40.777299,-73.898116,ny_2006
40.776121,-73.898116,ny_2007
40.774943,-73.898116,ny_2008
40.773765,-73.898116,ny_2009
40.772587,-73.898116,ny_2010
40.771409,-73.898116,ny_2011
40.770231,-73.898116,ny_2012
40.769052,-73.898116,ny_2013
40.767874,-73.898116,ny_2014
40.766696,-73.898116,ny_2015
40.765518,-73.898116,ny_2016
40.764339,-73.898116,ny_2017
40.763161,-73.898116,ny_2018
40.761983,-73.898116,ny_2019
40.760805,-73.898116,ny_2020
40.759626,-73.898116,ny_2021
40.758448,-73.898116,ny_2022
40.757269,-73.898116,ny_2023
40.756091,-73.898116,ny_2024
40.754913,-73.898116,ny_2025
40.753734,-73.898116,ny_2026
40.752556,-73.898116,ny_2027
40.751377,-73.898116,ny_2028
40.750199,-73.898116,ny_2029
40.74902,-73.898116,ny_2030
40.747842,-73.898116,ny_2031
40.746663,-73.898116,ny_2032
40.745484,-73.898116,ny_2033
40.744306,-73.898116,ny_2034
40.786723,-73.896547,ny_2035
40.785545,-73.896547,ny_2036
40.784367,-73.896547,ny_2037
40.783189,-73.896547,ny_2038
40.782011,-73.896547,ny_2039
40.780833,-73.896547,ny_2040
40.779655,-73.896547,ny_2041
40.778477,-73.896547,ny_2042
40.777299,-73.896547,ny_2043
40.776121,-73.896547,ny_2044
40.774943,-73.896547,ny_2045
40.773765,-73.896547,ny_2046
40.772587,-73.896547,ny_2047
40.771409,-73.896547,ny_2048
40.770231,-73.896547,ny_2049
40.769052,-73.896547,ny_2050
40.767874,-73.896547,ny_2051
40.766696,-73.896547,ny_2052
40.765518,-73.896547,ny_2053
40.764339,-73.896547,ny_2054
40.763161,-73.896547,ny_2055
40.761983,-73.896547,ny_2056
40.760805,-73.896547,ny_2057
40.759626,-73.896547,ny_2058
40.758448,-73.896547,ny_2059
40.757269,-73.896547,ny_2060
40.756091,-73.896547,ny_2061
40.754913,-73.896547,ny_2062
40.753734,-73.896547,ny_2063
40.752556,-73.896547,ny_2064
40.751377,-73.896547,ny_2065
40.750199,-73.896547,ny_2066
40.74902,-73.896547,ny_2067
40.747842,-73.896547,ny_2068
40.746663,-73.896547,ny_2069
40.745484,-73.896547,ny_2070
40.744306,-73.896547,ny_2071
40.786723,-73.894978,ny_2072
40.785545,-73.894978,ny_2073
40.784367,-73.894978,ny_2074
40.783189,-73.894978,ny_2075
40.782011,-73.894978,ny_2076
40.780833,-73.894978,ny_2077
40.779655,-73.894978,ny_2078
40.778477,-73.894978,ny_2079
40.777299,-73.894978,ny_2080
40.776121,-73.894978,ny_2081
40.774943,-73.894978,ny_2082
40.773765,-73.894978,ny_2083
40.772587,-73.894978,ny_2084
40.771409,-73.894978,ny_2085
40.770231,-73.894978,ny_2086
40.769052,-73.894978,ny_2087
40.767874,-73.894978,ny_2088
40.766696,-73.894978,ny_2089
40.765518,-73.894978,ny_2090
40.764339,-73.894978,ny_2091
40.763161,-73.894978,ny_2092
40.761983,-73.894978,ny_2093
40.760805,-73.894978,ny_2094
40.759626,-73.894978,ny_2095
40.758448,-73.894978,ny_2096
40.757269,-73.894978,ny_2097
40.756091,-73.894978,ny_2098
40.754913,-73.894978,ny_2099
40.753734,-73.894978,ny_2100
40.752556,-73.894978,ny_2101
40.751377,-73.894978,ny_2102
40.750199,-73.894978,ny_2103
40.74902,-73.894978,ny_2104
40.747842,-73.894978,ny_2105
40.746663,-73.894978,ny_2106
40.745484,-73.894978,ny_2107
40.744306,-73.894978,ny_2108
40.786723,-73.893409,ny_2109
40.785545,-73.893409,ny_2110
40.784367,-73.893409,ny_2111
40.783189,-73.893409,ny_2112
40.782011,-73.893409,ny_2113
40.780833,-73.893409,ny_2114
40.779655,-73.893409,ny_2115
40.778477,-73.893409,ny_2116
40.777299,-73.893409,ny_2117
40.776121,-73.893409,ny_2118
40.774943,-73.893409,ny_2119
40.773765,-73.893409,ny_2120
40.772587,-73.893409,ny_2121
40.771409,-73.893409,ny_2122
40.770231,-73.893409,ny_2123
40.769052,-73.893409,ny_2124
40.767874,-73.893409,ny_2125
40.766696,-73.893409,ny_2126
40.765518,-73.893409,ny_2127
40.764339,-73.893409,ny_2128
40.763161,-73.893409,ny_2129
40.761983,-73.893409,ny_2130
40.760805,-73.893409,ny_2131
40.759626,-73.893409,ny_2132
40.758448,-73.893409,ny_2133
40.757269,-73.893409,ny_2134
40.756091,-73.893409,ny_2135
40.754913,-73.893409,ny_2136
40.753734,-73.893409,ny_2137
40.752556,-73.893409,ny_2138
40.751377,-73.893409,ny_2139
40.750199,-73.893409,ny_2140
40.74902,-73.893409,ny_2141
40.747842,-73.893409,ny_2142
40.746663,-73.893409,ny_2143
40.745484,-73.893409,ny_2144
40.744306,-73.893409,ny_2145
40.786723,-73.89184,ny_2146
40.785545,-73.89184,ny_2147
40.784367,-73.89184,ny_2148
40.783189,-73.89184,ny_2149
40.782011,-73.89184,ny_2150
40.780833,-73.89184,ny_2151
40.779655,-73.89184,ny_2152
40.778477,-73.89184,ny_2153
40.777299,-73.89184,ny_2154
40.776121,-73.89184,ny_2155
40.774943,-73.89184,ny_2156
40.773765,-73.89184,ny_2157
40.772587,-73.89184,ny_2158
40.771409,-73.89184,ny_2159
40.770231,-73.89184,ny_2160
40.769052,-73.89184,ny_2161
40.767874,-73.89184,ny_2162
40.766696,-73.89184,ny_2163
40.765518,-73.89184,ny_2164
40.764339,-73.89184,ny_2165
40.763161,-73.89184,ny_2166
40.761983,-73.89184,ny_2167
40.760805,-73.89184,ny_2168
40.759626,-73.89184,ny_2169
40.758448,-73.89184,ny_2170
40.757269,-73.89184,ny_2171
40.756091,-73.89184,ny_2172
40.754913,-73.89184,ny_2173
40.753734,-73.89184,ny_2174
40.752556,-73.89184,ny_2175
40.751377,-73.89184,ny_2176
40.750199,-73.89184,ny_2177
40.74902,-73.89184,ny_2178
40.747842,-73.89184,ny_2179
40.746663,-73.89184,ny_2180
40.745484,-73.89184,ny_2181
40.744306,-73.89184,ny_2182
40.786723,-73.890271,ny_2183
40.785545,-73.890271,ny_2184
40.784367,-73.890271,ny_2185
40.783189,-73.890271,ny_2186
40.782011,-73.890271,ny_2187
40.780833,-73.890271,ny_2188
40.779655,-73.890271,ny_2189
40.778477,-73.890271,ny_2190
40.777299,-73.890271,ny_2191
40.776121,-73.890271,ny_2192
40.774943,-73.890271,ny_2193
40.773765,-73.890271,ny_2194
40.772587,-73.890271,ny_2195
40.771409,-73.890271,ny_2196
40.770231,-73.890271,ny_2197
40.769052,-73.890271,ny_2198
40.767874,-73.890271,ny_2199
40.766696,-73.890271,ny_2200
40.765518,-73.890271,ny_2201
40.764339,-73.890271,ny_2202
40.763161,-73.890271,ny_2203
40.761983,-73.890271,ny_2204
40.760805,-73.890271,ny_2205
40.759626,-73.890271,ny_2206
40.758448,-73.890271,ny_2207
40.757269,-73.890271,ny_2208
40.756091,-73.890271,ny_2209
40.754913,-73.890271,ny_2210
40.753734,-73.890271,ny_2211
40.752556,-73.890271,ny_2212
40.751377,-73.890271,ny_2213
40.750199,-73.890271,ny_2214
40.74902,-73.890271,ny_2215
40.747842,-73.890271,ny_2216
40.746663,-73.890271,ny_2217
40.745484,-73.890271,ny_2218
40.744306,-73.890271,ny_2219
40.786723,-73.888702,ny_2220
40.785545,-73.888702,ny_2221
40.784367,-73.888702,ny_2222
40.783189,-73.888702,ny_2223
40.782011,-73.888702,ny_2224
40.780833,-73.888702,ny_2225
40.779655,-73.888702,ny_2226
40.778477,-73.888702,ny_2227
40.777299,-73.888702,ny_2228
40.776121,-73.888702,ny_2229
40.774943,-73.888702,ny_2230
40.773765,-73.888702,ny_2231
40.772587,-73.888702,ny_2232
40.771409,-73.888702,ny_2233
40.770231,-73.888702,ny_2234
40.769052,-73.888702,ny_2235
40.767874,-73.888702,ny_2236
40.766696,-73.888702,ny_2237
40.765518,-73.888702,ny_2238
40.764339,-73.888702,ny_2239
40.763161,-73.888702,ny_2240
40.761983,-73.888702,ny_2241
40.760805,-73.888702,ny_2242
40.759626,-73.888702,ny_2243
40.758448,-73.888702,ny_2244
40.757269,-73.888702,ny_2245
40.756091,-73.888702,ny_2246
40.754913,-73.888702,ny_2247
40.753734,-73.888702,ny_2248
40.752556,-73.888702,ny_2249
40.751377,-73.888702,ny_2250
40.750199,-73.888702,ny_2251
40.74902,-73.888702,ny_2252
40.747842,-73.888702,ny_2253
40.746663,-73.888702,ny_2254
40.745484,-73.888702,ny_2255
40.744306,-73.888702,ny_2256
40.786723,-73.887133,ny_2257
40.785545,-73.887133,ny_2258
40.784367,-73.887133,ny_2259
40.783189,-73.887133,ny_2260
40.782011,-73.887133,ny_2261
40.780833,-73.887133,ny_2262
40.779655,-73.887133,ny_2263
40.778477,-73.887133,ny_2264
40.777299,-73.887133,ny_2265
40.776121,-73.887133,ny_2266
40.774943,-73.887133,ny_2267
40.773765,-73.887133,ny_2268
40.772587,-73.887133,ny_2269
40.771409,-73.887133,ny_2270
40.770231,-73.887133,ny_2271
40.769052,-73.887133,ny_2272
40.767874,-73.887133,ny_2273
40.766696,-73.887133,ny_2274
40.765518,-73.887133,ny_2275
40.764339,-73.887133,ny_2276
40.763161,-73.887133,ny_2277
40.761983,-73.887133,ny_2278
40.760805,-73.887133,ny_2279
40.759626,-73.887133,ny_2280
40.758448,-73.887133,ny_2281
40.757269,-73.887133,ny_2282
40.756091,-73.887133,ny_2283
